rank,app_id,title
1,com.blackdust.redblue,"냥찍 히어로즈 : 방치형 RPG"
2,com.ekkorr.ef2,"오늘도 환생 2 : 방치형 디펜스 RPG"
3,com.com2usholdings.starsailors.android.google.global.normal,"스타 세일러"
4,com.oakever.meowdoku,"Meowdoku: 두뇌 퍼즐 게임"
5,com.noriworks.gm,"고스톱M : 데이터 필요없는 맞고 게임"
6,com.mocacorp.tile,"타일 킹 - 트리플 매치"
7,jp.pokemon.pokemonchampions,"Pokémon Champions"
8,com.kr.lfhsgp,"그레이 사가"
9,com.ecffri.arrows,"애로우즈 – 퍼즐 이스케이프 (Arrows)"
10,com.mocacorp.sudoku,"스도쿠"
11,com.daerigame.rellion,"렐리온: NPC들의 생존기"
12,com.oakever.arrows,"Amaze GO! - 화살표 퍼즐"
13,com.bhk.newslgkr,"삼국지: 천하결전"
14,com.grandgames.magicsort,"매직 정렬!  (Magic Sort !)"
15,com.mobirix.mgink,"마법의 잉크: 꾸미기 힐링 SNG"
16,com.mergegames.gossipharbor,"가십하버: 합성 & 스토리 게임"
17,com.naddic.bbhero,"별별히어로 : RPG 맛집"
18,com.noriworks.kg,"국민 고스톱"
19,com.block.juggle,"블록 블라스트 (Block Blast)"
20,jp.co.goodroid.hyper.busflow,"Bus Traffic Fever!"
21,com.Gameplete.CardFantasy,"트리플 판타지 : 카드 전략 수집형 RPG"
22,com.roblox.client,"로블록스 (Roblox)"
23,com.nexon.fmk,"FC 모바일"
24,com.haegin.kbo,"2026 프로야구GO!"
25,jp.co.ponos.battlecatskr,"냥코 대전쟁"
26,com.soccer.score.star,"사커 슈퍼스타 (Soccer Superstar)"
27,com.highbrow.games.dvo,"드래곤빌리지3"
28,com.run.tower.defense,"킹샷:Kingshot"
29,com.fatmerge.global,"테이스티 트레블: 합성 게임"
30,com.mobirix.ldwm,"수박 만들기 2048"
31,com.nianticlabs.pokemongo,"Pokémon GO"
32,color.number.paint.pixle.art.sort.jigsaw,"Jewel Coloring"
33,beats.color.sing.star.rush,"피아노타일9: 리듬게임 음악·노래·음악·케이팝"
34,com.funplus.ts.global,"타일 서바이벌"
35,com.puzzlegames.puzzlebrickslegend,"컬러블록: 콤보 블라스트(Color Block)"
36,com.dlw.kr.google,"시티 데몬헌터즈: 각성자들"
37,com.xman.kr.gp,"X 클래시"
38,com.phs.global,"라스트 어사일럼: 페스트"
39,com.riftsky.mhg.kr.gp,"더 코지 플로리스트"
40,com.dreamgames.royalkingdom,"로얄 킹덤 (Royal Kingdom)"
41,com.nebula.mahjongtile,"마작 블래스트 (Mahjong Blast)"
42,com.nexon.ma,"메이플 키우기"
43,pics.karaage.sokutaiho,"순찰중! 바로 체포!"
44,com.pocket.sort.coin.puzzle.game,"포켓 정렬 (Pocket Sort): 동전 병합 퍼즐"
45,com.supercell.brawlstars,"브롤스타즈"
46,com.vitastudio.mahjong,"비타 마작(Vita Mahjong)"
47,net.gameduo.gv,"캣 히어로 : 방치형 RPG"
48,com.netflix.NGP.TocaHairSalon4,"Toca Boca Hair Salon 4 NETFLIX"
49,com.playrix.township,"꿈의 마을 (Township)"
50,com.gof.global,"WOS: 화이트아웃 서바이벌"
51,com.leap.searchit,"Search It – 숨은그림찾기"
52,com.youmusic.magictiles,"매직 타일 3: 피아노 게임 케이팝 노래"
53,com.unept.leveldevil,"Level Devil - NOT A Troll Game"
54,com.Speed.Keyboard.Parkour.Escape,"Keyboard Escape: Speed Parkour"
55,com.dreamgames.royalmatch,"로얄 매치 Royal Match"
56,com.warrior.screw.gp,"나사 풀기 대작전"
57,com.oakever.tiletrip,"Tile Explorer - 트리플 매치"
58,com.Chillgaming.oneState,"OneState RP: 온라인 롤플레잉"
59,io.voodoo.holeio,"Hole.io"
60,com.sled.surfers.game,"Sled Surfers  - 슬로프 어드벤처"
61,com.wood.block.sudoku.puzzle.bm,"Block Crush: 블록블라스트 퍼즐게임"
62,com.cdt.mega.mechagame,"Painty Hide n Seek"
63,com.allstarunion.lastfurry,"라스트 퍼리: 서바이벌"
64,com.epicoro.castleclashers,"Castle Busters"
65,word.games.puzzle.offline.games,"낱말퀴즈-단어&단어게임&두뇌 훈련&현실적인 게임"
66,com.percent.aos.cooptd,"협타디: 협동 타워 디펜스"
67,com.fungames.blockcraft,"블록 크래프트 3D(Block Craft): 건설 게임"
68,com.chirpysort.game.android,"Chirpy Sort: Bird Color Puzzle"
69,find.difference.spot.differences.hidden.puzzle.games.free,"차이점 - 찾기 & 발견하기"
70,com.brain.logic.joygame,"Brain Puzzle 2: Logic Twist"
71,com.nflystudio.InfiniteStaircase,"무한의 계단"
72,easy.sudoku.puzzle.solver.free,"스도쿠 - 클래식 스도쿠 퍼즐"
73,com.yoyogames.love.makeover.dressup.dating.crush.game,"Love Makeover: 패션 스타일링"
74,com.superplaystudios.disneysolitairedreams,"Disney Solitaire"
75,com.jsjskr.google,"토이 삼국"
76,com.arrow.madness.games.arrows.escape.puzzle.game,"Maze Madness - 두뇌 퍼즐"
