rank,app_id,title
1,com.hkqs.jszx.google,"부족 또 전쟁 : 무한루프 RPG"
2,net.lightcon.windidle,"윈드러너 키우기"
3,com.supercandy.resetworld,"여고생과 리셋중! - 로그라이크 x 방치형 RPG"
4,com.noriworks.gm,"고스톱M : 데이터 필요없는 맞고 게임"
5,com.TeamSparta.BunkerDefenseMVP,"벙커 디펜스: 빠른 무한 물량 막기"
6,com.mocacorp.tile,"타일 킹 - 트리플 매치"
7,com.nexon.he,"히간: 이루실"
8,com.mergegames.gossipharbor,"가십하버: 합성 & 스토리 게임"
9,com.mocacorp.sudoku,"스도쿠"
10,com.bandainamcoent.dgup_ww,"디지몬 UP"
11,com.gravity.romkrzeny.aos,"라그나로크M: Classic"
12,com.superpixel.undyinghero,"불사용사 키우기 : 방치형 RPG"
13,com.ecffri.arrows,"애로우즈 – 퍼즐 이스케이프 (Arrows)"
14,com.grandgames.magicsort,"매직 정렬!  (Magic Sort !)"
15,com.noriworks.kg,"국민 고스톱"
16,com.mobirix.ldwm,"수박 만들기 2048"
17,com.korea.hsbbkr.google,"도깨비 소녀와 함께"
18,com.cyphergames.royalsmash,"Royal Smash! - Physics Puzzle"
19,com.kayac.slow_mo_strike,"Slow Mo Strike: Knives in Time"
20,com.roblox.client,"로블록스 (Roblox)"
21,pics.karaage.damekoico,"나쁜 사랑 - 다크한 남친 컬렉션"
22,com.highbrow.games.dvo,"드래곤빌리지3"
23,game.qualiarts.hololive.dreams.com,"hololive Dreams"
24,com.flow.cannonball,"Smash Fest!"
25,com.block.juggle,"블록 블라스트 (Block Blast)"
26,com.oakever.meowdoku,"Meowdoku: 두뇌 퍼즐 게임"
27,color.number.paint.pixle.art.sort.jigsaw,"Jewel Coloring"
28,com.warrior.screw.gp,"나사 풀기 대작전"
29,jp.pokemon.pokemonchampions,"Pokémon Champions"
30,com.naddic.bbhero,"별별히어로 : RPG 맛집"
31,com.puzzlegames.puzzlebrickslegend,"컬러블록: 콤보 블라스트(Color Block)"
32,com.NXN.Rise2025,"라이즈 신 키우기"
33,com.nebula.mahjongtile,"마작 블래스트 (Mahjong Blast)"
34,com.ekkorr.ef2,"오늘도 환생 2 : 방치형 디펜스 RPG"
35,com.vitastudio.mahjong,"비타 마작(Vita Mahjong)"
