rank,app_id,title
1,com.daerigame.rellion,"렐리온: NPC들의 생존기"
2,com.noriworks.gm,"고스톱M : 데이터 필요없는 맞고 게임"
3,com.mocacorp.tile,"타일 킹 - 트리플 매치"
4,jp.pokemon.pokemonchampions,"Pokémon Champions"
5,com.oakever.meowdoku,"Meowdoku: 두뇌 퍼즐 게임"
6,com.mocacorp.sudoku,"스도쿠"
7,com.ecffri.arrows,"애로우즈 – 퍼즐 이스케이프 (Arrows)"
8,com.oakever.arrows,"Amaze GO! - 화살표 퍼즐"
9,com.grandgames.magicsort,"매직 정렬!  (Magic Sort !)"
10,com.dlw.kr.google,"시티 데몬헌터즈: 각성자들"
11,com.noriworks.kg,"국민 고스톱"
12,com.naddic.bbhero,"별별히어로 : RPG 맛집"
13,com.kr.lfhsgp,"그레이 사가"
14,com.mobirix.mgink,"마법의 잉크: 꾸미기 힐링 SNG"
15,jp.co.goodroid.hyper.busflow,"Bus Traffic Fever!"
16,com.highbrow.games.dvo,"드래곤빌리지3"
17,color.number.paint.pixle.art.sort.jigsaw,"Jewel Coloring"
18,com.block.juggle,"블록 블라스트 (Block Blast)"
19,com.nexon.fmk,"FC 모바일"
20,com.mergegames.gossipharbor,"가십하버: 합성 & 스토리 게임"
21,com.netflix.NGP.TocaHairSalon4,"Toca Boca Hair Salon 4 NETFLIX"
22,com.soccer.score.star,"사커 슈퍼스타 (Soccer Superstar)"
23,jp.co.ponos.battlecatskr,"냥코 대전쟁"
24,com.puzzlegames.puzzlebrickslegend,"컬러블록: 콤보 블라스트(Color Block)"
25,com.mobirix.ldwm,"수박 만들기 2048"
26,com.xman.kr.gp,"X 클래시"
27,com.riftsky.mhg.kr.gp,"더 코지 플로리스트"
28,com.run.tower.defense,"킹샷:Kingshot"
29,com.roblox.client,"로블록스 (Roblox)"
30,com.phs.global,"라스트 어사일럼: 페스트"
31,com.fatmerge.global,"테이스티 트레블: 합성 게임"
32,com.chirpysort.game.android,"Chirpy Sort: Bird Color Puzzle"
33,com.oakever.tiletrip,"Tile Explorer - 트리플 매치"
34,com.nexon.ma,"메이플 키우기"
35,com.vitastudio.mahjong,"비타 마작(Vita Mahjong)"
36,com.leap.searchit,"Search It – 숨은그림찾기"
37,com.com2usholdings.starsailors.android.google.global.normal,"스타 세일러"
38,com.nianticlabs.pokemongo,"Pokémon GO"
39,com.jsjskr.google,"토이 삼국"
40,com.funplus.ts.global,"타일 서바이벌"
41,com.nebula.mahjongtile,"마작 블래스트 (Mahjong Blast)"
42,beats.color.sing.star.rush,"피아노타일9: 리듬게임 음악·노래·음악·케이팝"
43,com.dreamgames.royalkingdom,"로얄 킹덤 (Royal Kingdom)"
44,com.tocaboca.tocahairsalon4,"Toca Boca Hair Salon 4"
45,com.secretlovetile.app.game,"Secret Love Tile: Match"
46,com.pocket.sort.coin.puzzle.game,"포켓 정렬 (Pocket Sort): 동전 병합 퍼즐"
47,com.percent.aos.cooptd,"협타디: 협동 타워 디펜스"
48,com.ujoygp.flower,"오늘의 꽃"
49,com.spheresort.yhk,"로맨틱 스피어 볼 분류"
50,word.games.puzzle.offline.games,"낱말퀴즈-단어&단어게임&두뇌 훈련&현실적인 게임"
51,com.superbox.aos.suikagame,"멜론 메이커 : 과일 파티"
52,com.gof.global,"WOS: 화이트아웃 서바이벌"
53,com.warrior.screw.gp,"나사 풀기 대작전"
54,com.Chillgaming.oneState,"OneState RP: 온라인 롤플레잉"
55,com.supercell.brawlstars,"브롤스타즈"
56,com.gravity.rqmm.aos,"레퀴엠M"
57,com.mymskr.gp,"호드 워:어벤저의 소환"
58,com.lucky.arrow.out.path,"Lucky Arrow Out"
59,com.dwgames.chunorpg,"추노 키우기"
60,com.epicoro.castleclashers,"Castle Busters"
61,com.haegin.kbo,"2026 프로야구GO!"
62,com.dreamgames.royalmatch,"로얄 매치 Royal Match"
63,com.cedargames.mysterytown,"미스터리 타운: 합성 게임 (Mystery Town)"
64,com.su.kg3.gb,"포춘 헌터: 골든 사가"
65,com.brain.logic.joygame,"Brain Puzzle 2: Logic Twist"
66,com.sled.surfers.game,"Sled Surfers  - 슬로프 어드벤처"
67,io.supercent.weaponrpg,"XP Hero (XP 히어로)"
68,com.youmusic.magictiles,"매직 타일 3: 피아노 게임 케이팝 노래"
69,com.yoyogames.love.makeover.dressup.dating.crush.game,"Love Makeover: Dress Up Game"
70,com.playrix.township,"꿈의 마을 (Township)"
71,com.flower.forest.word.puzzle,"Flower Forest - 워드 퍼즐"
72,com.arrow.madness.games.arrows.escape.puzzle.game,"Maze Madness - 두뇌 퍼즐"
73,pics.karaage.sokutaiho,"순찰중! 바로 체포!"
74,find.difference.spot.differences.hidden.puzzle.games.free,"차이점 - 찾기 & 발견하기"
75,com.hollywood.merge,"할리우드 머지"
76,sheep.animal.parking.puzzle.game.jam,"Sheep Dash: Sheep Away"
77,com.pg2.kr1,"에보트레이너"
78,com.noriworks.km,"맞고! : 고스톱 맞고 게임"
79,easy.sudoku.puzzle.solver.free,"스도쿠 - 클래식 스도쿠 퍼즐"
80,com.wood.block.sudoku.puzzle.bm,"Block Crush: 블록블라스트 퍼즐게임"
81,com.brain.crazy.joygame,"Brain Puzzle 3: Crazy Mind"
82,com.fc.goods.sort.matching.puzzle.triplemaster,"상품 정렬: 매치 3 퍼즐 - Goods Sorting"
83,app.gajami.keycap,"딸깍 - 키캡 ASMR"
84,com.pocketchamps.game,"포켓 챔프: 3D 레이싱 게임"
85,com.flatgames.football.referee.simulator,"축구 심판 시뮬레이션 3D (Referee Game)"
86,com.moonactive.cmboard,"Coin Master: 보드 어드벤처"
87,com.whoyaho.tanghulu,"탕후루의 달인 - 두쫀쿠, 급식, 배달 먹방 ASMR"
88,com.superplaystudios.disneysolitairedreams,"Disney Solitaire"
89,com.unept.leveldevil,"Level Devil - NOT A Troll Game"
90,com.readygo.barrel.gp,"라스트 Z: 서바이벌 슈터"
