rank,app_id,title
1,com.nns.genesis,"창세기전 키우기: 100일 기념 파티"
2,com.mobirix.ldwm,"수박 만들기 2048"
3,com.superpixel.undyinghero,"불사용사 키우기 : 방치형 RPG"
4,com.blackdust.redblue,"냥찍 히어로즈 : 방치형 RPG"
5,com.noriworks.gm,"고스톱M : 데이터 필요없는 맞고 게임"
6,com.mocacorp.tile,"타일 킹 - 트리플 매치"
7,com.end9games.aow37ggl,"이것이 삼국지다-1,500뽑기 증정"
8,com.oakever.meowdoku,"Meowdoku: 두뇌 퍼즐 게임"
9,com.mergegames.gossipharbor,"가십하버: 합성 & 스토리 게임"
10,com.ecffri.arrows,"애로우즈 – 퍼즐 이스케이프 (Arrows)"
11,com.mocacorp.sudoku,"스도쿠"
12,com.grandgames.magicsort,"매직 정렬!  (Magic Sort !)"
13,pics.karaage.damekoico,"나쁜 사랑 - 다크한 남친 컬렉션"
14,com.bandainamcoent.dgup_ww,"디지몬 UP"
15,com.roblox.client,"로블록스 (Roblox)"
16,jp.pokemon.pokemonchampions,"Pokémon Champions"
17,com.nianticlabs.pokemongo,"Pokémon GO"
18,com.highbrow.games.dvo,"드래곤빌리지3"
19,com.block.juggle,"블록 블라스트 (Block Blast)"
20,com.ekkorr.ef2,"오늘도 환생 2 : 방치형 디펜스 RPG"
21,com.oakever.arrows,"Amaze GO! - 화살표 퍼즐"
22,jp.co.ponos.battlecatskr,"냥코 대전쟁"
23,com.noriworks.kg,"국민 고스톱"
24,com.flow.cannonball,"Smash Fest!"
25,com.nexon.fmk,"FC 모바일"
26,com.haegin.kbo,"2026 프로야구GO!"
27,jp.co.goodroid.hyper.busflow,"Bus Traffic Fever!"
28,com.fatmerge.global,"테이스티 트레블: 합성 게임"
29,com.Chillgaming.oneState,"OneState RP: 온라인 롤플레잉"
30,com.run.tower.defense,"킹샷:Kingshot"
31,com.vitastudio.mahjong,"비타 마작(Vita Mahjong)"
32,com.xman.kr.gp,"X 클래시"
