rank,app_id,title
1,com.superpixel.undyinghero,"불사용사 키우기 : 방치형 RPG"
2,com.end9games.aow37ggl,"이것이 삼국지다-1,500뽑기 증정"
3,com.blackdust.redblue,"냥찍 히어로즈 : 방치형 RPG"
4,com.noriworks.gm,"고스톱M : 데이터 필요없는 맞고 게임"
5,com.mocacorp.tile,"타일 킹 - 트리플 매치"
6,com.ekkorr.ef2,"오늘도 환생 2 : 방치형 디펜스 RPG"
7,com.mergegames.gossipharbor,"가십하버: 합성 & 스토리 게임"
8,com.Gameplete.CardFantasy,"트리플 판타지 : 카드 전략 수집형 RPG"
9,com.mocacorp.sudoku,"스도쿠"
10,com.oakever.meowdoku,"Meowdoku: 두뇌 퍼즐 게임"
11,com.ecffri.arrows,"애로우즈 – 퍼즐 이스케이프 (Arrows)"
12,jp.pokemon.pokemonchampions,"Pokémon Champions"
13,com.grandgames.magicsort,"매직 정렬!  (Magic Sort !)"
14,com.oakever.arrows,"Amaze GO! - 화살표 퍼즐"
15,com.daerigame.rellion,"렐리온: NPC들의 생존기"
16,com.noriworks.kg,"국민 고스톱"
17,com.naddic.bbhero,"별별히어로 : RPG 맛집"
18,com.roblox.client,"로블록스 (Roblox)"
19,com.kr.lfhsgp,"그레이 사가"
20,com.block.juggle,"블록 블라스트 (Block Blast)"
21,com.nianticlabs.pokemongo,"Pokémon GO"
22,com.fatmerge.global,"테이스티 트레블: 합성 게임"
23,com.nexon.fmk,"FC 모바일"
24,jp.co.goodroid.hyper.busflow,"Bus Traffic Fever!"
25,com.haegin.kbo,"2026 프로야구GO!"
26,com.mobirix.ldwm,"수박 만들기 2048"
27,com.Chillgaming.oneState,"OneState RP: 온라인 롤플레잉"
28,com.run.tower.defense,"킹샷:Kingshot"
29,com.bhk.newslgkr,"삼국지: 천하결전"
30,com.vitastudio.mahjong,"비타 마작(Vita Mahjong)"
31,com.funplus.ts.global,"타일 서바이벌"
32,jp.co.ponos.battlecatskr,"냥코 대전쟁"
33,com.supercell.brawlstars,"브롤스타즈"
34,com.phs.global,"라스트 어사일럼: 페스트"
35,com.nebula.mahjongtile,"마작 블래스트 (Mahjong Blast)"
36,com.dreamgames.royalkingdom,"로얄 킹덤 (Royal Kingdom)"
37,com.dlw.kr.google,"시티 데몬헌터즈: 각성자들"
38,color.number.paint.pixle.art.sort.jigsaw,"Jewel Coloring"
39,com.xman.kr.gp,"X 클래시"
40,com.puzzlegames.puzzlebrickslegend,"컬러블록: 콤보 블라스트(Color Block)"
41,com.soccer.score.star,"사커 슈퍼스타 (Soccer Superstar)"
42,com.gamedots.seasideescape,"씨사이드 익스케이프: 합성 & 스토리 게임"
43,com.riftsky.mhg.kr.gp,"더 코지 플로리스트"
44,com.nexon.ma,"메이플 키우기"
45,com.com2usholdings.starsailors.android.google.global.normal,"스타 세일러"
46,com.dreamgames.royalmatch,"로얄 매치 Royal Match"
47,net.gameduo.gv,"캣 히어로 : 방치형 RPG"
48,com.king.candycrushsaga,"캔디크러쉬사가 (Candy Crush Saga)"
49,com.highbrow.games.dvo,"드래곤빌리지3"
50,com.rummikubfree,"Rummikub"
51,pics.karaage.damekoico,"나쁜 사랑 - 다크한 남친 컬렉션"
52,com.warrior.screw.gp,"나사 풀기 대작전"
53,com.chirpysort.game.android,"Chirpy Sort: Bird Color Puzzle"
54,com.leap.searchit,"Search It – 숨은그림찾기"
55,com.vizta.wg5,"오싹취재단：위기 탈출"
56,com.allstarunion.lastfurry,"라스트 퍼리: 서바이벌"
57,com.wood.block.sudoku.puzzle.bm,"Block Crush: 블록블라스트 퍼즐게임"
58,com.nflystudio.InfiniteStaircase,"무한의 계단"
59,com.xmh.rpg.kr.an,"스카이 어비스: 혈맹의 서약"
60,com.unept.leveldevil,"Level Devil - NOT A Troll Game"
61,com.innersloth.spacemafia,"Among Us"
62,com.Gaggle.fun.GooseGooseDuck,"Goose Goose Duck"
63,com.abi.colony.flow,"Colony Flow"
64,com.pocket.sort.coin.puzzle.game,"포켓 정렬 (Pocket Sort): 동전 병합 퍼즐"
65,com.robtopx.geometryjumplite,"Geometry Dash Lite"
66,beats.color.sing.star.rush,"피아노타일9: 리듬게임 음악·노래·음악·케이팝"
67,word.games.puzzle.offline.games,"낱말퀴즈-단어&단어게임&두뇌 훈련&현실적인 게임"
