rank,app_id,title
1,jp.pokemon.pokemonchampions,"Pokémon Champions"
2,com.mocacorp.tile,"타일 킹 - 트리플 매치"
3,com.noriworks.gm,"고스톱M : 데이터 필요없는 맞고 게임"
4,com.oakever.meowdoku,"Meowdoku: 두뇌 퍼즐 게임"
5,com.k8games.dreamfurniggl,"꿈꾸는 가구점: 합성 & 스토리 게임"
6,com.ecffri.arrows,"애로우즈 – 퍼즐 이스케이프 (Arrows)"
7,com.mocacorp.sudoku,"스도쿠"
8,com.naddic.bbhero,"별별히어로 : RPG 맛집"
9,com.oakever.arrows,"Amaze GO! - 화살표 퍼즐"
10,com.grandgames.magicsort,"매직 정렬!  (Magic Sort !)"
11,com.noriworks.kg,"국민 고스톱"
12,com.nexon.fmk,"FC 모바일"
13,com.netflix.NGP.TocaHairSalon4,"Toca Boca Hair Salon 4 NETFLIX"
14,com.block.juggle,"블록 블라스트 (Block Blast)"
15,com.jsjskr.google,"토이 삼국"
16,com.highbrow.games.dvo,"드래곤빌리지3"
17,com.puzzlegames.puzzlebrickslegend,"컬러블록: 콤보 블라스트(Color Block)"
18,jp.co.goodroid.hyper.busflow,"Bus Traffic Fever!"
19,jp.co.ponos.battlecatskr,"냥코 대전쟁"
20,com.mergegames.gossipharbor,"가십하버: 합성 & 스토리 게임"
21,com.phs.global,"라스트 어사일럼: 페스트"
22,com.playtstudio.abyssknight,"심연의 기사 키우기"
23,com.riftsky.mhg.kr.gp,"더 코지 플로리스트"
24,com.leap.searchit,"Search It – 숨은그림찾기"
25,color.number.paint.pixle.art.sort.jigsaw,"Jewel Coloring"
26,com.xman.kr.gp,"X 클래시"
27,com.run.tower.defense,"킹샷:Kingshot"
28,com.tocaboca.tocahairsalon4,"Toca Boca Hair Salon 4"
29,com.roblox.client,"로블록스 (Roblox)"
30,com.fatmerge.global,"테이스티 트레블: 합성 게임"
31,com.dreamgames.royalkingdom,"로얄 킹덤 (Royal Kingdom)"
32,com.nianticlabs.pokemongo,"Pokémon GO"
33,com.oakever.tiletrip,"Tile Explorer - 트리플 매치"
34,com.lucky.arrow.out.path,"Lucky Arrow Out"
35,com.flower.forest.word.puzzle,"Flower Forest - 워드 퍼즐"
36,com.vitastudio.mahjong,"비타 마작(Vita Mahjong)"
37,com.nexon.ma,"메이플 키우기"
38,com.nebula.mahjongtile,"마작 블래스트 (Mahjong Blast)"
39,com.funplus.ts.global,"타일 서바이벌"
40,com.warrior.screw.gp,"나사 풀기 대작전"
41,com.dwgames.chunorpg,"추노 키우기"
42,com.arrow.madness.games.arrows.escape.puzzle.game,"Maze Madness - 두뇌 퍼즐"
43,com.mymskr.gp,"호드 워:어벤저의 소환"
44,com.soccer.score.star,"사커 슈퍼스타 (Soccer Superstar)"
45,com.ujoygp.flower,"오늘의 꽃"
46,com.superbox.aos.suikagame,"멜론 메이커 : 과일 파티"
47,com.chirpysort.game.android,"Chirpy Sort: Bird Color Puzzle"
