rank,app_id,title
1,com.hkqs.jszx.google,"부족 또 전쟁 : 무한루프 RPG"
2,com.supercandy.resetworld,"여고생과 리셋중! - 로그라이크 x 방치형 RPG"
3,com.TeamSparta.BunkerDefenseMVP,"벙커 디펜스: 빠른 무한 물량 막기"
4,com.noriworks.gm,"고스톱M : 데이터 필요없는 맞고 게임"
5,com.mocacorp.tile,"타일 킹 - 트리플 매치"
6,com.mocacorp.sudoku,"스도쿠"
7,com.mergegames.gossipharbor,"가십하버: 합성 & 스토리 게임"
8,com.bandainamcoent.dgup_ww,"디지몬 UP"
9,com.superpixel.undyinghero,"불사용사 키우기 : 방치형 RPG"
10,com.mobirix.ldwm,"수박 만들기 2048"
11,com.grandgames.magicsort,"매직 정렬!  (Magic Sort !)"
12,com.ecffri.arrows,"애로우즈 – 퍼즐 이스케이프 (Arrows)"
13,pics.karaage.damekoico,"나쁜 사랑 - 다크한 남친 컬렉션"
14,com.noriworks.kg,"국민 고스톱"
15,com.highbrow.games.dvo,"드래곤빌리지3"
16,com.roblox.client,"로블록스 (Roblox)"
17,com.gravity.romkrzeny.aos,"라그나로크M: Classic"
18,com.kayac.slow_mo_strike,"Slow Mo Strike: Knives in Time"
19,com.oakever.meowdoku,"Meowdoku: 두뇌 퍼즐 게임"
20,com.block.juggle,"블록 블라스트 (Block Blast)"
21,com.flow.cannonball,"Smash Fest!"
22,com.cyphergames.royalsmash,"Royal Smash! - Physics Puzzle"
23,com.warrior.screw.gp,"나사 풀기 대작전"
24,jp.pokemon.pokemonchampions,"Pokémon Champions"
25,com.korea.hsbbkr.google,"도깨비 소녀와 함께"
26,color.number.paint.pixle.art.sort.jigsaw,"Jewel Coloring"
27,com.puzzlegames.puzzlebrickslegend,"컬러블록: 콤보 블라스트(Color Block)"
28,com.naddic.bbhero,"별별히어로 : RPG 맛집"
29,com.nebula.mahjongtile,"마작 블래스트 (Mahjong Blast)"
30,com.Chillgaming.oneState,"OneState RP: 온라인 롤플레잉"
31,com.vitastudio.mahjong,"비타 마작(Vita Mahjong)"
32,com.nianticlabs.pokemongo,"Pokémon GO"
33,jp.co.ponos.battlecatskr,"냥코 대전쟁"
34,com.nexon.fmk,"FC 모바일"
35,net.lightcon.windidle,"윈드러너 키우기"
36,com.run.tower.defense,"킹샷:Kingshot"
37,beats.color.sing.star.rush,"피아노타일9: 리듬게임 음악·노래·음악·케이팝"
38,com.ekkorr.ef2,"오늘도 환생 2 : 방치형 디펜스 RPG"
39,com.phs.global,"라스트 어사일럼: 페스트"
40,jp.co.goodroid.hyper.busflow,"Bus Traffic Fever!"
41,com.blackdust.redblue,"냥찍 히어로즈 : 방치형 RPG"
42,com.fatmerge.global,"테이스티 트레블: 합성 게임"
43,com.dreamgames.royalmatch,"로얄 매치 Royal Match"
44,com.xman.kr.gp,"X 클래시"
45,com.oakever.arrows,"Amaze GO! - 화살표 퍼즐"
46,com.dreamgames.royalkingdom,"로얄 킹덤 (Royal Kingdom)"
47,com.hollywood.merge,"할리우드 머지"
48,com.haegin.kbo,"2026 프로야구GO!"
49,com.leap.searchit,"Search It – 숨은그림찾기"
50,game.qualiarts.hololive.dreams.com,"hololive Dreams"
51,com.brain.crazy.joygame,"Brain Puzzle 3: Crazy Mind"
52,com.gof.global,"WOS: 화이트아웃 서바이벌"
53,jigsaw.solitaire.match.games.free,"지그소 드롭: 솔리테어 퍼즐"
54,com.king.candycrushsaga,"캔디크러쉬사가 (Candy Crush Saga)"
55,com.end9games.aow37ggl,"이것이 삼국지다-1,500뽑기 증정"
56,com.soccer.score.star,"사커 슈퍼스타 (Soccer Superstar)"
57,com.wood.block.sudoku.puzzle.bm,"Block Crush: 블록블라스트 퍼즐게임"
58,com.nexon.ma,"메이플 키우기"
59,sorting.games.goods.sort.triple.match3d.puzzle.stuff,"상품 분류 게임: 3D 퍼즐"
60,com.epicoro.castleclashers,"Castle Busters"
61,com.chirpysort.game.android,"Chirpy Sort: Bird Color Puzzle"
62,word.games.puzzle.offline.games,"낱말퀴즈-단어&단어게임&두뇌 훈련&현실적인 게임"
63,com.dreamwalker.kr.gp,"꿈의 여행자: 별빛 여정"
64,com.supercell.brawlstars,"브롤스타즈"
65,com.playrix.township,"꿈의 마을 (Township)"
66,com.arrow.madness.games.arrows.escape.puzzle.game,"Maze Madness - 두뇌 퍼즐"
67,com.basakansoft.jobmaker,"취준생 키우기 : 취업 시뮬레이션 게임"
68,com.youmusic.magictiles,"매직 타일 3: 피아노 게임 케이팝 노래"
69,easy.sudoku.puzzle.solver.free,"스도쿠 - 클래식 스도쿠 퍼즐"
70,com.cedargames.mysterytown,"미스터리 타운: 합성 게임 (Mystery Town)"
71,app.gajami.keycap,"딸깍 - 키캡게임"
72,com.readygo.barrel.gp,"라스트 Z: 서바이벌 슈터"
73,com.gamedots.seasideescape,"씨사이드 익스케이프: 합성 & 스토리 게임"
74,net.gameduo.gv,"캣 히어로 : 방치형 RPG"
75,com.pocket.sort.coin.puzzle.game,"포켓 정렬 (Pocket Sort): 동전 병합 퍼즐"
76,com.fatr.global,"호텔 레거시: 합성&리모델링"
77,com.unept.leveldevil,"Level Devil - NOT A Troll Game"
78,com.nns.genesis,"창세기전 키우기"
79,com.funplus.ts.global,"타일 서바이벌"
80,com.wemade.golfsc,"골프 슈퍼 크루 : 실시간 골프 게임"
81,com.nflystudio.InfiniteStaircase,"무한의 계단"
82,com.nebula.tiles,"탭 타일 (Tap Tile)"
83,com.riftsky.mhg.kr.gp,"더 코지 플로리스트"
84,com.percent.aos.luckydefense,"운빨존많겜"
85,io.voodoo.holeio,"Hole.io"
86,jigsolitaire.jigsort.jigsaw.solitaire.puzzle,"Jigsort™ 퍼즐: 혼자 즐기는 재미"
87,pics.karaage.sokutaiho,"순찰중! 바로 체포!"
88,com.sled.surfers.game,"Sled Surfers  - 슬로프 어드벤처"
89,com.vigafun.funfinity.foodhunt,"Food Hunt: Pixel Puzzle"
90,com.percent.aos.cooptd,"협타디: 협동 타워 디펜스"
91,com.brain.logic.joygame,"Brain Puzzle 2: Logic Twist"
92,com.familygo.simgame,"Family Go! - 대를 잇는 인생 시뮬레이션"
93,ball.sort.puzzle.color.sorting.bubble.games,"볼 정렬 퍼즐 게임 - 재미있는 색상 정렬 게임"
94,jp.pokemon.pokemonsleep,"Pokémon Sleep"
95,com.rummikubfree,"Rummikub"
96,com.merge.cooking.theme.restaurant.food,"머지 쿠킹 테마 레스토랑"
97,com.pocketchamps.game,"포켓 챔프: 3D 레이싱 게임"
98,com.yoyogames.love.makeover.dressup.dating.crush.game,"Love Makeover: 패션 스타일링"
99,com.Gaggle.fun.GooseGooseDuck,"Goose Goose Duck"
100,com.arrow.out,"Point Out: Color Escape Puzzle"
