rank,app_id,title
1,com.supercandy.resetworld,"여고생과 리셋중! - 로그라이크 x 방치형 RPG"
2,com.nns.genesis,"창세기전 키우기: 100일 기념 파티"
3,com.mobirix.ldwm,"수박 만들기 2048"
4,com.TeamSparta.BunkerDefenseMVP,"벙커 디펜스: 빠른 무한 물량 막기"
5,com.superpixel.undyinghero,"불사용사 키우기 : 방치형 RPG"
6,com.bandainamcoent.dgup_ww,"디지몬 UP"
7,com.noriworks.gm,"고스톱M : 데이터 필요없는 맞고 게임"
8,com.blackdust.redblue,"냥찍 히어로즈 : 방치형 RPG"
9,com.mocacorp.tile,"타일 킹 - 트리플 매치"
10,com.flow.cannonball,"Smash Fest!"
11,com.mergegames.gossipharbor,"가십하버: 합성 & 스토리 게임"
12,com.ecffri.arrows,"애로우즈 – 퍼즐 이스케이프 (Arrows)"
13,com.oakever.meowdoku,"Meowdoku: 두뇌 퍼즐 게임"
14,com.mocacorp.sudoku,"스도쿠"
15,com.highbrow.games.dvo,"드래곤빌리지3"
16,com.nianticlabs.pokemongo,"Pokémon GO"
17,com.roblox.client,"로블록스 (Roblox)"
18,com.block.juggle,"블록 블라스트 (Block Blast)"
19,jp.pokemon.pokemonchampions,"Pokémon Champions"
20,jp.co.ponos.battlecatskr,"냥코 대전쟁"
21,pics.karaage.damekoico,"나쁜 사랑 - 다크한 남친 컬렉션"
22,com.grandgames.magicsort,"매직 정렬!  (Magic Sort !)"
23,com.noriworks.kg,"국민 고스톱"
24,com.nexon.fmk,"FC 모바일"
25,com.puzzlegames.puzzlebrickslegend,"컬러블록: 콤보 블라스트(Color Block)"
26,com.haegin.kbo,"2026 프로야구GO!"
27,com.ekkorr.ef2,"오늘도 환생 2 : 방치형 디펜스 RPG"
28,com.vitastudio.mahjong,"비타 마작(Vita Mahjong)"
29,com.dreamwalker.kr.gp,"꿈의 여행자: 별빛 여정"
30,color.number.paint.pixle.art.sort.jigsaw,"Jewel Coloring"
31,com.oakever.arrows,"Amaze GO! - 화살표 퍼즐"
32,com.run.tower.defense,"킹샷:Kingshot"
33,com.Chillgaming.oneState,"OneState RP: 온라인 롤플레잉"
34,jp.co.goodroid.hyper.busflow,"Bus Traffic Fever!"
35,com.nebula.mahjongtile,"마작 블래스트 (Mahjong Blast)"
36,com.warrior.screw.gp,"나사 풀기 대작전"
37,com.fatmerge.global,"테이스티 트레블: 합성 게임"
38,com.end9games.aow37ggl,"이것이 삼국지다-1,500뽑기 증정"
39,com.supercell.brawlstars,"브롤스타즈"
40,com.king.candycrushsaga,"캔디크러쉬사가 (Candy Crush Saga)"
41,com.phs.global,"라스트 어사일럼: 페스트"
42,com.hollywood.merge,"할리우드 머지"
43,com.dreamgames.royalmatch,"로얄 매치 Royal Match"
44,com.dreamgames.royalkingdom,"로얄 킹덤 (Royal Kingdom)"
45,beats.color.sing.star.rush,"피아노타일9: 리듬게임 음악·노래·음악·케이팝"
46,com.soccer.score.star,"사커 슈퍼스타 (Soccer Superstar)"
47,com.xman.kr.gp,"X 클래시"
48,com.youmusic.magictiles,"매직 타일 3: 피아노 게임 케이팝 노래"
49,com.nexon.ma,"메이플 키우기"
50,com.rummikubfree,"Rummikub"
51,net.gameduo.gv,"캣 히어로 : 방치형 RPG"
52,com.unept.leveldevil,"Level Devil - NOT A Troll Game"
53,com.wood.block.sudoku.puzzle.bm,"Block Crush: 블록블라스트 퍼즐게임"
54,com.chirpysort.game.android,"Chirpy Sort: Bird Color Puzzle"
55,com.gof.global,"WOS: 화이트아웃 서바이벌"
56,com.funplus.ts.global,"타일 서바이벌"
57,com.basakansoft.jobmaker,"취준생 키우기 : 취업 시뮬레이션 게임"
58,com.leap.searchit,"Search It – 숨은그림찾기"
59,com.bhk.newslgkr,"삼국지: 천하결전"
60,com.arrow.madness.games.arrows.escape.puzzle.game,"Maze Madness - 두뇌 퍼즐"
61,supa.game.mala,"마라마스터 : 인형계, 포토카드 포장, 마라탕 먹방"
62,com.playrix.township,"꿈의 마을 (Township)"
63,com.epicoro.castleclashers,"Castle Busters"
64,com.robtopx.geometryjumplite,"Geometry Dash Lite"
65,word.games.puzzle.offline.games,"낱말퀴즈-단어&단어게임&두뇌 훈련&현실적인 게임"
66,com.riftsky.mhg.kr.gp,"더 코지 플로리스트"
67,com.oakever.tiletrip,"Tile Explorer - 트리플 매치"
68,com.innersloth.spacemafia,"Among Us"
69,sorting.games.goods.sort.triple.match3d.puzzle.stuff,"상품 분류 게임: 3D 퍼즐"
70,easy.sudoku.puzzle.solver.free,"스도쿠 - 클래식 스도쿠 퍼즐"
71,com.pocketchamps.game,"포켓 챔프: 3D 레이싱 게임"
72,jigsaw.solitaire.match.games.free,"지그소 드롭: 솔리테어 퍼즐"
73,com.cedargames.mysterytown,"미스터리 타운: 합성 게임 (Mystery Town)"
74,com.su.kg3.gb,"포춘 헌터: 골든 사가"
75,com.nflystudio.InfiniteStaircase,"무한의 계단"
76,com.kr.lfhsgp,"그레이 사가"
77,com.xmh.rpg.kr.an,"스카이 어비스: 혈맹의 서약"
78,com.gamedots.seasideescape,"씨사이드 익스케이프: 합성 & 스토리 게임"
79,com.whoyaho.tanghulu,"탕후루의 달인 - 두쫀쿠, 급식, 배달 먹방 ASMR"
80,com.dlw.kr.google,"시티 데몬헌터즈: 각성자들"
81,com.pocket.sort.coin.puzzle.game,"포켓 정렬 (Pocket Sort): 동전 병합 퍼즐"
82,com.readygo.barrel.gp,"라스트 Z: 서바이벌 슈터"
83,com.cyphergames.royalsmash,"Royal Smash! : Physics Puzzle"
84,find.difference.spot.differences.hidden.puzzle.games.free,"차이점 - 찾기 & 발견하기"
85,com.yoyogames.love.makeover.dressup.dating.crush.game,"Love Makeover: 패션 스타일링"
86,com.percent.aos.luckydefense,"운빨존많겜"
87,jigsolitaire.jigsort.jigsaw.solitaire.puzzle,"Jigsort™ 퍼즐: 혼자 즐기는 재미"
88,com.superbox.aos.suikagame,"멜론 메이커 : 과일 파티"
89,app.gajami.keycap,"딸깍 - 키캡게임"
90,com.arrow.out,"Point Out: Color Escape Puzzle"
91,com.os.airforce,"1945 공군: 레트로 오락실 슈팅 게임"
92,com.moonactive.cmboard,"Coin Master: 보드 어드벤처"
93,com.netmarble.ma9bkr,"마구마구 2026: 풀체인지"
94,arrow.maze.escape.out.puzzle.logic,"Arrow Path: Puzzle Escape"
95,com.wemade.golfsc,"골프 슈퍼 크루 : 실시간 골프 게임"
96,com.allstarunion.lastfurry,"라스트 퍼리: 서바이벌"
