rank,app_id,title
1,com.ekkorr.ef2,"오늘도 환생 2 : 방치형 디펜스 RPG"
2,com.com2usholdings.starsailors.android.google.global.normal,"스타 세일러"
3,com.daerigame.rellion,"렐리온: NPC들의 생존기"
4,com.blackdust.redblue,"냥찍 히어로즈 : 방치형 RPG"
5,com.noriworks.gm,"고스톱M : 데이터 필요없는 맞고 게임"
6,com.mocacorp.tile,"타일 킹 - 트리플 매치"
7,jp.pokemon.pokemonchampions,"Pokémon Champions"
8,com.oakever.meowdoku,"Meowdoku: 두뇌 퍼즐 게임"
9,com.mocacorp.sudoku,"스도쿠"
10,com.mobirix.mgink,"마법의 잉크: 꾸미기 힐링 SNG"
11,com.ecffri.arrows,"애로우즈 – 퍼즐 이스케이프 (Arrows)"
12,com.kr.lfhsgp,"그레이 사가"
13,com.oakever.arrows,"Amaze GO! - 화살표 퍼즐"
14,com.noriworks.kg,"국민 고스톱"
15,com.grandgames.magicsort,"매직 정렬!  (Magic Sort !)"
16,com.cloud.hunter.gp,"원죄: 신의 심판"
17,com.naddic.bbhero,"별별히어로 : RPG 맛집"
18,com.bhk.newslgkr,"삼국지: 천하결전"
19,com.dlw.kr.google,"시티 데몬헌터즈: 각성자들"
20,com.highbrow.games.dvo,"드래곤빌리지3"
21,jp.co.goodroid.hyper.busflow,"Bus Traffic Fever!"
22,com.mergegames.gossipharbor,"가십하버: 합성 & 스토리 게임"
23,com.block.juggle,"블록 블라스트 (Block Blast)"
24,color.number.paint.pixle.art.sort.jigsaw,"Jewel Coloring"
25,com.roblox.client,"로블록스 (Roblox)"
26,com.nexon.fmk,"FC 모바일"
27,jp.co.ponos.battlecatskr,"냥코 대전쟁"
28,com.mobirix.ldwm,"수박 만들기 2048"
29,com.run.tower.defense,"킹샷:Kingshot"
30,com.fatmerge.global,"테이스티 트레블: 합성 게임"
31,com.soccer.score.star,"사커 슈퍼스타 (Soccer Superstar)"
32,com.dreamgames.royalkingdom,"로얄 킹덤 (Royal Kingdom)"
33,com.riftsky.mhg.kr.gp,"더 코지 플로리스트"
34,com.phs.global,"라스트 어사일럼: 페스트"
35,com.gravity.rqmm.aos,"레퀴엠M"
36,com.xman.kr.gp,"X 클래시"
37,com.vitastudio.mahjong,"비타 마작(Vita Mahjong)"
38,com.nexon.ma,"메이플 키우기"
39,com.nianticlabs.pokemongo,"Pokémon GO"
40,com.nebula.mahjongtile,"마작 블래스트 (Mahjong Blast)"
41,com.funplus.ts.global,"타일 서바이벌"
42,com.oakever.tiletrip,"Tile Explorer - 트리플 매치"
43,com.netflix.NGP.TocaHairSalon4,"Toca Boca Hair Salon 4 NETFLIX"
44,com.haegin.kbo,"2026 프로야구GO!"
45,com.puzzlegames.puzzlebrickslegend,"컬러블록: 콤보 블라스트(Color Block)"
46,com.leap.searchit,"Search It – 숨은그림찾기"
47,com.chirpysort.game.android,"Chirpy Sort: Bird Color Puzzle"
48,com.jsjskr.google,"토이 삼국"
49,com.pocket.sort.coin.puzzle.game,"포켓 정렬 (Pocket Sort): 동전 병합 퍼즐"
50,com.supercell.brawlstars,"브롤스타즈"
51,com.percent.aos.cooptd,"협타디: 협동 타워 디펜스"
52,com.ujoygp.flower,"오늘의 꽃"
53,beats.color.sing.star.rush,"피아노타일9: 리듬게임 음악·노래·음악·케이팝"
54,word.games.puzzle.offline.games,"낱말퀴즈-단어&단어게임&두뇌 훈련&현실적인 게임"
55,com.gof.global,"WOS: 화이트아웃 서바이벌"
56,com.feelcrafters.buspuzzle,"Crowd Express: Boarding Puzzle"
57,com.superbox.aos.suikagame,"멜론 메이커 : 과일 파티"
58,com.noriworks.km,"맞고! : 고스톱 맞고 게임"
59,com.lucky.arrow.out.path,"Lucky Arrow Out"
60,com.warrior.screw.gp,"나사 풀기 대작전"
61,pics.karaage.sokutaiho,"순찰중! 바로 체포!"
62,com.Chillgaming.oneState,"OneState RP: 온라인 롤플레잉"
63,com.dwgames.chunorpg,"추노 키우기"
64,com.dreamgames.royalmatch,"로얄 매치 Royal Match"
65,com.cedargames.mysterytown,"미스터리 타운: 합성 게임 (Mystery Town)"
66,com.epicoro.castleclashers,"Castle Busters"
67,com.secretlovetile.app.game,"Secret Love Tile: Match"
68,com.yoyogames.love.makeover.dressup.dating.crush.game,"Love Makeover: Dress Up Game"
69,com.arrow.madness.games.arrows.escape.puzzle.game,"Maze Madness - 두뇌 퍼즐"
70,com.spheresort.yhk,"로맨틱 스피어 볼 분류"
71,com.wood.block.sudoku.puzzle.bm,"Block Crush: 블록블라스트 퍼즐게임"
72,com.unept.leveldevil,"Level Devil - NOT A Troll Game"
73,com.brain.logic.joygame,"Brain Puzzle 2: Logic Twist"
74,com.tocaboca.tocahairsalon4,"Toca Boca Hair Salon 4"
75,com.playrix.township,"꿈의 마을 (Township)"
76,find.difference.spot.differences.hidden.puzzle.games.free,"차이점 - 찾기 & 발견하기"
77,com.moonactive.cmboard,"Coin Master: 보드 어드벤처"
78,com.pocketchamps.game,"포켓 챔프: 3D 레이싱 게임"
79,com.su.kg3.gb,"포춘 헌터: 골든 사가"
80,com.superplaystudios.disneysolitairedreams,"Disney Solitaire"
81,com.sled.surfers.game,"Sled Surfers  - 슬로프 어드벤처"
82,sheep.animal.parking.puzzle.game.jam,"Sheep Dash: Sheep Away"
83,com.fc.goods.sort.matching.puzzle.triplemaster,"상품 정렬: 매치 3 퍼즐 - Goods Sorting"
84,com.youmusic.magictiles,"매직 타일 3: 피아노 게임 케이팝 노래"
85,easy.sudoku.puzzle.solver.free,"스도쿠 - 클래식 스도쿠 퍼즐"
86,com.hollywood.merge,"할리우드 머지"
87,com.merge.game.foodstars,"푸드스타: 합쳐서 요리하기"
88,com.ew.mahjong,"Fun Mahjong Match"
89,com.mymskr.gp,"호드 워:어벤저의 소환"
90,com.readygo.barrel.gp,"라스트 Z: 서바이벌 슈터"
91,com.brain.crazy.joygame,"Brain Puzzle 3: Crazy Mind"
92,com.arrow.out,"Point Out: Color Escape Puzzle"
93,jigsolitaire.jigsort.jigsaw.solitaire.puzzle,"Jigsort™ 퍼즐: 혼자 즐기는 재미"
94,com.percent.aos.luckydefense,"운빨존많겜"
95,com.tripledot.blockbash,"Woodoku Blast"
96,io.voodoo.holeio,"Hole.io"
97,com.flower.forest.word.puzzle,"Flower Forest - 워드 퍼즐"
98,com.nflystudio.InfiniteStaircase,"무한의 계단"
99,com.fiveminlab.overgeared.hero.backpack.merge,"템빨용사: 픽셀 아이템 머지 RPG"
100,wool.match.color.sort.jam.puzzle,"털실 마스터"
