rank,app_id,title
1,com.gtgames.girl,"여전사키우기"
2,com.rxjhglkr.gp,"열혈강호: 넥스트"
3,net.lightcon.windidle,"윈드러너 키우기"
4,com.noriworks.gm,"고스톱M : 데이터 필요없는 맞고 게임"
5,com.mocacorp.tile,"타일 킹 - 트리플 매치"
6,com.devsisters.cc,"쿠키런 키우기 - 쿠키런: 크럼블"
7,com.hanbitsoft.gem.google,"그라나도에스파다M x 신암행어사"
8,com.grandgames.magicsort,"매직 정렬!  (Magic Sort !)"
9,com.mocacorp.sudoku,"스도쿠"
10,com.cyphergames.royalsmash,"Royal Smash! - Physics Puzzle"
11,com.hkqs.jszx.google,"부족 또 전쟁 : 무한루프 RPG"
12,com.mergegames.gossipharbor,"가십하버: 합성 & 스토리 게임"
13,com.block.juggle,"블록 블라스트 (Block Blast)"
14,com.mobirix.ldwm,"수박 만들기 2048"
15,game.qualiarts.hololive.dreams.com,"hololive Dreams"
16,com.warrior.screw.gp,"나사 풀기 대작전"
17,com.noriworks.kg,"국민 고스톱"
18,com.ecffri.arrows,"애로우즈 – 퍼즐 이스케이프 (Arrows)"
19,com.roblox.client,"로블록스 (Roblox)"
20,com.supercandy.resetworld,"여고생과 리셋중! - 로그라이크 x 방치형 RPG"
21,com.NXN.Rise2025,"라이즈 신 키우기"
22,com.nebula.mahjongtile,"마작 블래스트 (Mahjong Blast)"
23,com.nexon.he,"히간: 이루실"
24,com.kayac.slow_mo_strike,"Slow Mo Strike: Knives in Time"
25,com.puzzlegames.puzzlebrickslegend,"컬러블록: 콤보 블라스트(Color Block)"
26,jp.co.goodroid.hyper.busflow,"Bus Traffic Fever!"
27,tokyo.chickenskin.imikowa,"의미심장 스토리"
28,com.run.tower.defense,"킹샷:Kingshot"
29,com.gravity.romkrzeny.aos,"라그나로크M: Classic"
30,com.nianticlabs.pokemongo,"Pokémon GO"
31,com.vitastudio.mahjong,"비타 마작(Vita Mahjong)"
32,com.leap.searchit,"Search It – 숨은그림찾기"
33,com.oakever.meowdoku,"Meowdoku: 두뇌 퍼즐 게임"
34,com.Chillgaming.oneState,"OneState RP: 온라인 롤플레잉"
35,com.hollywood.merge,"할리우드 머지"
36,com.bandainamcoent.dgup_ww,"디지몬 UP"
37,color.number.paint.pixle.art.sort.jigsaw,"Jewel Coloring"
38,com.dreamgames.royalmatch,"로얄 매치 Royal Match"
39,jp.pokemon.pokemonchampions,"Pokémon Champions"
40,com.highbrow.games.dvo,"드래곤빌리지3"
41,com.phs.global,"라스트 어사일럼: 페스트"
42,com.brain.crazy.joygame,"Brain Puzzle 3: Crazy Mind"
43,com.TeamSparta.BunkerDefenseMVP,"벙커 디펜스: 빠른 무한 물량 막기"
44,com.korea.hsbbkr.google,"도깨비 소녀와 함께"
45,com.wood.block.sudoku.puzzle.bm,"Block Crush: 블록블라스트 퍼즐"
46,com.oakever.arrows,"Amaze GO! - 화살표 퍼즐"
47,jp.co.ponos.battlecatskr,"냥코 대전쟁"
48,com.ekkorr.ef2,"오늘도 환생 2 : 방치형 디펜스 RPG"
49,com.unept.leveldevil,"Level Devil - NOT A Troll Game"
50,com.dreamgames.royalkingdom,"로얄 킹덤 (Royal Kingdom)"
51,com.youmusic.magictiles,"매직 타일 3: 피아노 게임 케이팝 노래"
52,com.naddic.bbhero,"별별히어로 : RPG 맛집"
53,com.fatmerge.global,"테이스티 트레블: 합성 게임"
54,com.nexon.ma,"메이플 키우기"
55,com.nexon.fmk,"FC 모바일"
56,com.xman.kr.gp,"X 클래시"
57,com.gof.global,"WOS: 화이트아웃 서바이벌"
58,com.haegin.kbo,"2026 프로야구GO!"
59,com.soccer.score.star,"사커 슈퍼스타 (Soccer Superstar)"
60,com.chirpysort.game.android,"Chirpy Sort: Bird Color Puzzle"
61,com.Chodun.CatGunner,"총잡이 고양이 : 방치형 키우기 RPG"
62,pics.karaage.damekoico,"나쁜 사랑 - 다크한 남친 컬렉션"
63,com.familygo.simgame,"Family Go! - 대를 잇는 인생 시뮬레이션"
64,word.games.puzzle.offline.games,"낱말퀴즈-단어&단어게임&두뇌 훈련&현실적인 게임"
65,com.whoyaho.tanghulu,"탕후루의 달인 - 두쫀쿠, 급식, 배달 먹방 ASMR"
66,com.playrix.township,"꿈의 마을 (Township)"
67,io.voodoo.holeio,"Hole.io"
68,jigsaw.solitaire.match.games.free,"지그소 드롭: 솔리테어 퍼즐"
69,com.epicoro.castleclashers,"Castle Busters"
70,com.merge.game.foodstars,"푸드스타: 합쳐서 요리하기"
71,com.supercell.brawlstars,"브롤스타즈"
72,com.nflystudio.InfiniteStaircase,"무한의 계단"
73,pics.karaage.sokutaiho,"순찰중! 바로 체포!"
74,com.basakansoft.jobmaker,"취준생 키우기 : 취업 시뮬레이션 게임"
75,com.gamedots.seasideescape,"씨사이드 익스케이프: 합성 & 스토리 게임"
76,net.gameduo.gv,"캣 히어로 : 방치형 RPG"
77,easy.sudoku.puzzle.solver.free,"스도쿠 - 클래식 스도쿠 퍼즐"
78,com.s01.global,"로드러쉬"
79,com.robtopx.geometryjumplite,"Geometry Dash Lite"
80,com.easybrain.sudoku.android,"스도쿠 - 두뇌 훈련용 퍼즐 게임"
81,com.bunbunstudio.magicblocktiles,"음악 피아노 7:  음악게임 & 피아노게임"
82,com.king.candycrushsaga,"캔디크러쉬사가 (Candy Crush Saga)"
83,com.readygo.barrel.gp,"라스트 Z: 서바이벌 슈터"
84,com.sled.surfers.game,"Sled Surfers  - 슬로프 어드벤처"
85,com.pocket.sort.coin.puzzle.game,"포켓 정렬 (Pocket Sort): 동전 병합 퍼즐"
86,com.gtsy.annoying.punch.game,"Annoying Uncle - 펀칭 게임"
87,com.media720.games2020,"와이파이 필요없는 게임 - 오프라인 게임 100+"
88,io.supercent.weaponrpg,"XP Hero (XP 히어로)"
89,io.voodoo.paper2,"Paper.io 2"
90,com.rush.xtreme.sports,"러시: 익스트림 (RUSH: Xtreme)"
91,com.cedargames.mysterytown,"미스터리 타운: 합성 게임 (Mystery Town)"
92,io.supercent.linkedcubic,"스네이크 클래시 (Snake Clash)"
93,com.pocketchamps.game,"포켓 챔프: 3D 레이싱 게임"
94,com.tfgco.apps.coloring.free.color.by.number,"숫자별로 색칠하기: 픽셀 색칠 게임"
95,com.teaegg.puzzle.master,"미스터 에그 대탐험"
96,com.percent.aos.cooptd,"협타디: 협동 타워 디펜스"
97,com.brain.logic.joygame,"Brain Puzzle 2: Logic Twist"
98,jigsolitaire.jigsort.jigsaw.solitaire.puzzle,"Jigsort™ 퍼즐: 혼자 즐기는 재미"
99,com.nebula.tiles,"탭 타일 (Tap Tile)"
100,com.vincentb.MobControl,"Mob Control"
