rank,app_id,title
1,jp.pokemon.pokemonchampions,"Pokémon Champions"
2,com.noriworks.gm,"고스톱M : 데이터 필요없는 맞고 게임"
3,com.mocacorp.tile,"타일 킹 - 트리플 매치"
4,com.oakever.meowdoku,"Meowdoku: 두뇌 퍼즐 게임"
5,com.k8games.dreamfurniggl,"꿈꾸는 가구점: 합성 & 스토리 게임"
6,com.daerigame.rellion,"렐리온: NPC들의 생존기"
7,com.mocacorp.sudoku,"스도쿠"
8,com.ecffri.arrows,"애로우즈 – 퍼즐 이스케이프 (Arrows)"
9,com.naddic.bbhero,"별별히어로 : RPG 맛집"
10,com.oakever.arrows,"Amaze GO! - 화살표 퍼즐"
11,com.grandgames.magicsort,"매직 정렬!  (Magic Sort !)"
12,com.noriworks.kg,"국민 고스톱"
13,com.nexon.fmk,"FC 모바일"
14,com.netflix.NGP.TocaHairSalon4,"Toca Boca Hair Salon 4 NETFLIX"
15,com.dlw.kr.google,"시티 데몬헌터즈: 각성자들"
16,com.block.juggle,"블록 블라스트 (Block Blast)"
17,com.puzzlegames.puzzlebrickslegend,"컬러블록: 콤보 블라스트(Color Block)"
18,com.highbrow.games.dvo,"드래곤빌리지3"
19,jp.co.ponos.battlecatskr,"냥코 대전쟁"
20,jp.co.goodroid.hyper.busflow,"Bus Traffic Fever!"
21,com.jsjskr.google,"토이 삼국"
22,com.mergegames.gossipharbor,"가십하버: 합성 & 스토리 게임"
23,color.number.paint.pixle.art.sort.jigsaw,"Jewel Coloring"
24,com.phs.global,"라스트 어사일럼: 페스트"
25,com.riftsky.mhg.kr.gp,"더 코지 플로리스트"
26,com.leap.searchit,"Search It – 숨은그림찾기"
27,com.tocaboca.tocahairsalon4,"Toca Boca Hair Salon 4"
28,com.run.tower.defense,"킹샷:Kingshot"
29,com.xman.kr.gp,"X 클래시"
30,com.fatmerge.global,"테이스티 트레블: 합성 게임"
31,com.roblox.client,"로블록스 (Roblox)"
32,com.oakever.tiletrip,"Tile Explorer - 트리플 매치"
33,com.nexon.ma,"메이플 키우기"
34,com.nianticlabs.pokemongo,"Pokémon GO"
35,com.vitastudio.mahjong,"비타 마작(Vita Mahjong)"
36,com.nebula.mahjongtile,"마작 블래스트 (Mahjong Blast)"
37,com.dreamgames.royalkingdom,"로얄 킹덤 (Royal Kingdom)"
38,com.lucky.arrow.out.path,"Lucky Arrow Out"
39,com.chirpysort.game.android,"Chirpy Sort: Bird Color Puzzle"
40,com.dwgames.chunorpg,"추노 키우기"
41,com.flower.forest.word.puzzle,"Flower Forest - 워드 퍼즐"
42,com.soccer.score.star,"사커 슈퍼스타 (Soccer Superstar)"
43,com.funplus.ts.global,"타일 서바이벌"
44,com.ujoygp.flower,"오늘의 꽃"
45,com.arrow.madness.games.arrows.escape.puzzle.game,"Maze Madness - 두뇌 퍼즐"
46,com.superbox.aos.suikagame,"멜론 메이커 : 과일 파티"
47,word.games.puzzle.offline.games,"낱말퀴즈-단어&단어게임&두뇌 훈련&현실적인 게임"
48,com.warrior.screw.gp,"나사 풀기 대작전"
49,com.pocket.sort.coin.puzzle.game,"포켓 정렬 (Pocket Sort): 동전 병합 퍼즐"
50,beats.color.sing.star.rush,"피아노타일9: 리듬게임 음악·노래·음악·케이팝"
51,com.mobirix.ldwm,"수박 만들기 2048"
52,com.mymskr.gp,"호드 워:어벤저의 소환"
53,com.cedargames.mysterytown,"미스터리 타운: 합성 게임 (Mystery Town)"
54,com.hidea.cat.magicrecipe,"고양이와 스프: 마법의 레시피 (머지 게임)"
55,com.dreamgames.royalmatch,"로얄 매치 Royal Match"
56,com.devsisters.cba,"쿠키런: 모험의 탑"
57,com.gof.global,"WOS: 화이트아웃 서바이벌"
58,com.playtstudio.abyssknight,"심연의 기사 키우기"
59,sheep.animal.parking.puzzle.game.jam,"Sheep Dash: Sheep Away"
60,com.unept.leveldevil,"Level Devil - NOT A Troll Game"
61,com.supercell.brawlstars,"브롤스타즈"
62,com.xgame.asia.kr.gp,"히어로 클래시: 연결 대작전"
63,com.percent.aos.cooptd,"협타디: 협동 타워 디펜스"
64,com.superplaystudios.disneysolitairedreams,"Disney Solitaire"
65,com.epicoro.castleclashers,"Castle Busters"
66,com.readygo.barrel.gp,"라스트 Z: 서바이벌 슈터"
67,io.supercent.weaponrpg,"XP Hero (XP 히어로)"
68,com.amsq.beauty.slotgoddess,"슬롯 여신c"
69,com.fiveminlab.overgeared.hero.backpack.merge,"템빨용사: 픽셀 아이템 머지 RPG"
70,find.difference.spot.differences.hidden.puzzle.games.free,"차이점 - 찾기 & 발견하기"
71,easy.sudoku.puzzle.solver.free,"스도쿠 - 클래식 스도쿠 퍼즐"
72,com.playrix.township,"꿈의 마을 (Township)"
73,com.pocketchamps.game,"포켓 챔프: 3D 레이싱 게임"
74,app.gajami.keycap,"딸깍 - 키캡 ASMR"
75,com.pg2.kr1,"에보트레이너"
76,com.wood.block.sudoku.puzzle.bm,"블록 크러시: 블록 블라스트 퍼즐"
77,ball.sort.puzzle.color.sorting.bubble.games,"볼 정렬 퍼즐 게임 - 재미있는 색상 정렬 게임"
78,com.egaming.thesan.oridin,"강원랜드"
79,com.youmusic.magictiles,"매직 타일 3: 피아노 게임 케이팝 노래"
80,com.spheresort.yhk,"로맨틱 스피어 볼 분류"
81,com.percent.aos.luckydefense,"운빨존많겜"
82,com.moonactive.cmboard,"Coin Master: 보드 어드벤처"
83,pics.karaage.sokutaiho,"순찰중! 바로 체포!"
84,com.secretlovetile.app.game,"Secret Love Tile: Match"
85,com.sled.surfers.game,"Sled Surfers  - 슬로프 어드벤처"
86,com.warvow.omgoogle,"전선:WAR VOW"
87,com.merge.game.foodstars,"푸드스타: 합쳐서 요리하기"
88,com.hdfzxrpg.googlelb,"해적 키우기-방치형 RPG"
89,com.hollywood.merge,"할리우드 머지"
90,com.haegin.kbo,"2026 프로야구GO!"
91,com.fty.thejudge,"들여보낼까 말까? - Let Them In?"
92,com.rush.xtreme.sports,"러시: 익스트림 (RUSH: Xtreme)"
93,com.yoyogames.love.makeover.dressup.dating.crush.game,"Love Makeover: Dress Up Game"
94,com.brain.twist.tricky.story,"Tricky Story 2: Brain Twist"
95,com.haoplay.game.gp.duck,"꽥꽥 구조대 - 알 폭격 디펜스"
96,com.nflystudio.InfiniteStaircase,"무한의 계단"
97,wool.match.color.sort.jam.puzzle,"털실 마스터"
98,com.tarkinstudios.game.fruitmatchfusion,"Fruit Match Fusion"
99,com.awesomepiece.isekaigate,"이세카이 게이트 ISEKAI GATE"
100,com.robtopx.geometryjumplite,"Geometry Dash Lite"
