rank,app_id,title
1,com.gtgames.girl,"여전사키우기"
2,net.lightcon.windidle,"윈드러너 키우기"
3,com.rxjhglkr.gp,"열혈강호: 넥스트"
4,com.noriworks.gm,"고스톱M : 데이터 필요없는 맞고 게임"
5,com.mocacorp.tile,"타일 킹 - 트리플 매치"
6,com.mocacorp.sudoku,"스도쿠"
7,com.mergegames.gossipharbor,"가십하버: 합성 & 스토리 게임"
8,com.grandgames.magicsort,"매직 정렬!  (Magic Sort !)"
9,com.cyphergames.royalsmash,"Royal Smash! - Physics Puzzle"
10,com.hkqs.jszx.google,"부족 또 전쟁 : 무한루프 RPG"
11,com.block.juggle,"블록 블라스트 (Block Blast)"
12,com.mobirix.ldwm,"수박 만들기 2048"
13,game.qualiarts.hololive.dreams.com,"hololive Dreams"
14,com.warrior.screw.gp,"나사 풀기 대작전"
15,com.noriworks.kg,"국민 고스톱"
16,com.nexon.he,"히간: 이루실"
17,com.supercandy.resetworld,"여고생과 리셋중! - 로그라이크 x 방치형 RPG"
18,com.ecffri.arrows,"애로우즈 – 퍼즐 이스케이프 (Arrows)"
19,com.NXN.Rise2025,"라이즈 신 키우기"
20,com.roblox.client,"로블록스 (Roblox)"
21,com.nebula.mahjongtile,"마작 블래스트 (Mahjong Blast)"
22,com.kayac.slow_mo_strike,"Slow Mo Strike: Knives in Time"
23,com.gravity.romkrzeny.aos,"라그나로크M: Classic"
24,com.puzzlegames.puzzlebrickslegend,"컬러블록: 콤보 블라스트(Color Block)"
25,jp.co.goodroid.hyper.busflow,"Bus Traffic Fever!"
26,com.run.tower.defense,"킹샷:Kingshot"
27,com.TeamSparta.BunkerDefenseMVP,"벙커 디펜스: 빠른 무한 물량 막기"
28,com.nianticlabs.pokemongo,"Pokémon GO"
29,com.oakever.meowdoku,"Meowdoku: 두뇌 퍼즐 게임"
30,com.bandainamcoent.dgup_ww,"디지몬 UP"
31,com.vitastudio.mahjong,"비타 마작(Vita Mahjong)"
32,com.Chillgaming.oneState,"OneState RP: 온라인 롤플레잉"
33,com.leap.searchit,"Search It – 숨은그림찾기"
34,color.number.paint.pixle.art.sort.jigsaw,"Jewel Coloring"
35,com.korea.hsbbkr.google,"도깨비 소녀와 함께"
36,jp.pokemon.pokemonchampions,"Pokémon Champions"
37,com.brain.crazy.joygame,"Brain Puzzle 3: Crazy Mind"
38,com.dreamgames.royalmatch,"로얄 매치 Royal Match"
39,com.hollywood.merge,"할리우드 머지"
40,com.ekkorr.ef2,"오늘도 환생 2 : 방치형 디펜스 RPG"
41,com.highbrow.games.dvo,"드래곤빌리지3"
42,tokyo.chickenskin.imikowa,"의미심장 스토리"
43,com.phs.global,"라스트 어사일럼: 페스트"
44,com.naddic.bbhero,"별별히어로 : RPG 맛집"
45,com.devsisters.cc,"쿠키런 키우기 - 쿠키런: 크럼블"
46,com.oakever.arrows,"Amaze GO! - 화살표 퍼즐"
47,jp.co.ponos.battlecatskr,"냥코 대전쟁"
48,com.wood.block.sudoku.puzzle.bm,"Block Crush: 블록블라스트 퍼즐"
49,com.dreamgames.royalkingdom,"로얄 킹덤 (Royal Kingdom)"
50,com.xman.kr.gp,"X 클래시"
51,com.youmusic.magictiles,"매직 타일 3: 피아노 게임 케이팝 노래"
52,com.nexon.ma,"메이플 키우기"
53,com.unept.leveldevil,"Level Devil - NOT A Troll Game"
54,com.fatmerge.global,"테이스티 트레블: 합성 게임"
55,pics.karaage.damekoico,"나쁜 사랑 - 다크한 남친 컬렉션"
56,com.gof.global,"WOS: 화이트아웃 서바이벌"
57,com.haegin.kbo,"2026 프로야구GO!"
58,com.nexon.fmk,"FC 모바일"
59,com.soccer.score.star,"사커 슈퍼스타 (Soccer Superstar)"
60,com.chirpysort.game.android,"Chirpy Sort: Bird Color Puzzle"
61,com.familygo.simgame,"Family Go! - 대를 잇는 인생 시뮬레이션"
62,io.voodoo.holeio,"Hole.io"
63,com.Chodun.CatGunner,"총잡이 고양이 : 방치형 키우기 RPG"
64,word.games.puzzle.offline.games,"낱말퀴즈-단어&단어게임&두뇌 훈련&현실적인 게임"
65,com.playrix.township,"꿈의 마을 (Township)"
66,net.gameduo.gv,"캣 히어로 : 방치형 RPG"
67,com.whoyaho.tanghulu,"탕후루의 달인 - 두쫀쿠, 급식, 배달 먹방 ASMR"
68,com.epicoro.castleclashers,"Castle Busters"
69,com.gamedots.seasideescape,"씨사이드 익스케이프: 합성 & 스토리 게임"
