rank,app_id,title
1,com.daerigame.rellion,"렐리온: NPC들의 생존기"
2,com.noriworks.gm,"고스톱M : 데이터 필요없는 맞고 게임"
3,jp.pokemon.pokemonchampions,"Pokémon Champions"
4,com.mocacorp.tile,"타일 킹 - 트리플 매치"
5,com.oakever.meowdoku,"Meowdoku: 두뇌 퍼즐 게임"
6,com.mocacorp.sudoku,"스도쿠"
7,com.ecffri.arrows,"애로우즈 – 퍼즐 이스케이프 (Arrows)"
8,com.oakever.arrows,"Amaze GO! - 화살표 퍼즐"
9,com.dlw.kr.google,"시티 데몬헌터즈: 각성자들"
10,com.grandgames.magicsort,"매직 정렬!  (Magic Sort !)"
11,com.noriworks.kg,"국민 고스톱"
12,com.naddic.bbhero,"별별히어로 : RPG 맛집"
13,jp.co.goodroid.hyper.busflow,"Bus Traffic Fever!"
14,com.block.juggle,"블록 블라스트 (Block Blast)"
15,com.highbrow.games.dvo,"드래곤빌리지3"
16,com.nexon.fmk,"FC 모바일"
17,color.number.paint.pixle.art.sort.jigsaw,"Jewel Coloring"
18,com.netflix.NGP.TocaHairSalon4,"Toca Boca Hair Salon 4 NETFLIX"
19,com.mergegames.gossipharbor,"가십하버: 합성 & 스토리 게임"
20,com.soccer.score.star,"사커 슈퍼스타 (Soccer Superstar)"
21,com.puzzlegames.puzzlebrickslegend,"컬러블록: 콤보 블라스트(Color Block)"
22,jp.co.ponos.battlecatskr,"냥코 대전쟁"
23,com.mobirix.ldwm,"수박 만들기 2048"
24,com.xman.kr.gp,"X 클래시"
25,com.riftsky.mhg.kr.gp,"더 코지 플로리스트"
26,com.roblox.client,"로블록스 (Roblox)"
27,com.kr.lfhsgp,"그레이 사가"
28,com.run.tower.defense,"킹샷:Kingshot"
29,com.phs.global,"라스트 어사일럼: 페스트"
30,com.fatmerge.global,"테이스티 트레블: 합성 게임"
31,com.chirpysort.game.android,"Chirpy Sort: Bird Color Puzzle"
32,beats.color.sing.star.rush,"피아노타일9: 리듬게임 음악·노래·음악·케이팝"
33,com.vitastudio.mahjong,"비타 마작(Vita Mahjong)"
34,com.nianticlabs.pokemongo,"Pokémon GO"
35,com.oakever.tiletrip,"Tile Explorer - 트리플 매치"
36,com.nexon.ma,"메이플 키우기"
37,com.jsjskr.google,"토이 삼국"
38,com.leap.searchit,"Search It – 숨은그림찾기"
39,com.tocaboca.tocahairsalon4,"Toca Boca Hair Salon 4"
40,com.funplus.ts.global,"타일 서바이벌"
41,com.secretlovetile.app.game,"Secret Love Tile: Match"
42,com.nebula.mahjongtile,"마작 블래스트 (Mahjong Blast)"
43,com.dreamgames.royalkingdom,"로얄 킹덤 (Royal Kingdom)"
44,com.percent.aos.cooptd,"협타디: 협동 타워 디펜스"
45,com.spheresort.yhk,"로맨틱 스피어 볼 분류"
46,com.ujoygp.flower,"오늘의 꽃"
47,com.gof.global,"WOS: 화이트아웃 서바이벌"
48,com.Chillgaming.oneState,"OneState RP: 온라인 롤플레잉"
49,com.pocket.sort.coin.puzzle.game,"포켓 정렬 (Pocket Sort): 동전 병합 퍼즐"
50,com.mymskr.gp,"호드 워:어벤저의 소환"
51,com.supercell.brawlstars,"브롤스타즈"
52,com.superbox.aos.suikagame,"멜론 메이커 : 과일 파티"
53,com.haegin.kbo,"2026 프로야구GO!"
54,com.epicoro.castleclashers,"Castle Busters"
55,word.games.puzzle.offline.games,"낱말퀴즈-단어&단어게임&두뇌 훈련&현실적인 게임"
56,com.youmusic.magictiles,"매직 타일 3: 피아노 게임 케이팝 노래"
57,com.warrior.screw.gp,"나사 풀기 대작전"
58,com.dwgames.chunorpg,"추노 키우기"
59,com.dreamgames.royalmatch,"로얄 매치 Royal Match"
60,com.su.kg3.gb,"포춘 헌터: 골든 사가"
61,com.lucky.arrow.out.path,"Lucky Arrow Out"
62,com.sled.surfers.game,"Sled Surfers  - 슬로프 어드벤처"
63,com.yoyogames.love.makeover.dressup.dating.crush.game,"Love Makeover: Dress Up Game"
64,io.supercent.weaponrpg,"XP Hero (XP 히어로)"
65,com.playrix.township,"꿈의 마을 (Township)"
66,com.flower.forest.word.puzzle,"Flower Forest - 워드 퍼즐"
67,com.brain.logic.joygame,"Brain Puzzle 2: Logic Twist"
68,com.cedargames.mysterytown,"미스터리 타운: 합성 게임 (Mystery Town)"
69,com.hollywood.merge,"할리우드 머지"
70,com.pg2.kr1,"에보트레이너"
71,pics.karaage.sokutaiho,"순찰중! 바로 체포!"
72,app.gajami.keycap,"딸깍 - 키캡 ASMR"
73,com.flatgames.football.referee.simulator,"축구 심판 시뮬레이션 3D (Referee Game)"
74,find.difference.spot.differences.hidden.puzzle.games.free,"차이점 - 찾기 & 발견하기"
75,com.wood.block.sudoku.puzzle.bm,"Block Crush: 블록블라스트 퍼즐게임"
76,easy.sudoku.puzzle.solver.free,"스도쿠 - 클래식 스도쿠 퍼즐"
77,com.whoyaho.tanghulu,"탕후루의 달인 - 두쫀쿠, 급식, 배달 먹방 ASMR"
78,com.arrow.madness.games.arrows.escape.puzzle.game,"Maze Madness - 두뇌 퍼즐"
79,sheep.animal.parking.puzzle.game.jam,"Sheep Dash: Sheep Away"
80,com.unept.leveldevil,"Level Devil - NOT A Troll Game"
81,com.nflystudio.InfiniteStaircase,"무한의 계단"
82,com.brain.crazy.joygame,"Brain Puzzle 3: Crazy Mind"
83,com.pocketchamps.game,"포켓 챔프: 3D 레이싱 게임"
84,io.voodoo.holeio,"Hole.io"
85,com.xgame.asia.kr.gp,"히어로 클래시: 연결 대작전"
86,com.percent.aos.luckydefense,"운빨존많겜"
87,com.readygo.barrel.gp,"라스트 Z: 서바이벌 슈터"
88,com.hidea.cat.magicrecipe,"고양이와 스프: 마법의 레시피 (머지 게임)"
89,com.fc.goods.sort.matching.puzzle.triplemaster,"상품 정렬: 매치 3 퍼즐 - Goods Sorting"
90,com.moonactive.cmboard,"Coin Master: 보드 어드벤처"
